JobID|JobIDRaw|JobName|Partition|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|AveVMSize|MaxRSS|MaxRSSNode|MaxRSSTask|AveRSS|MaxPages|MaxPagesNode|MaxPagesTask|AvePages|MinCPU|MinCPUNode|MinCPUTask|AveCPU|NTasks|AllocCPUS|Elapsed|State|ExitCode|AveCPUFreq|ReqCPUFreqMin|ReqCPUFreqMax|ReqCPUFreqGov|ReqMem|ConsumedEnergy|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|AveDiskRead|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|AveDiskWrite|ReqTRES|AllocTRES|TRESUsageInAve|TRESUsageInMax|TRESUsageInMaxNode|TRESUsageInMaxTask|TRESUsageInMin|TRESUsageInMinNode|TRESUsageInMinTask|TRESUsageInTot|TRESUsageOutMax|TRESUsageOutMaxNode|TRESUsageOutMaxTask|TRESUsageOutAve|TRESUsageOutTot|
14922420.batch|14922420.batch|batch||237536324K|n0011.dori0|0|237536324K|220965048K|n0011.dori0|0|220965048K|129502|n0011.dori0|0|129502|1-23:44:03|n0011.dori0|0|1-23:44:03|1|14|2-00:01:07|CANCELLED|0:15|19K|0|0|0||0|0.01M|n0011.dori0|0|0.01M|0.00M|n0011.dori0|0|0.00M||cpu=14,mem=288G,node=1|cpu=1-23:44:03,energy=0,fs/disk=8085,mem=220965048K,pages=129502,vmem=237536324K|cpu=1-23:44:03,energy=0,fs/disk=8085,mem=220965048K,pages=129502,vmem=237536324K|cpu=n0011.dori0,energy=n0011.dori0,fs/disk=n0011.dori0,mem=n0011.dori0,pages=n0011.dori0,vmem=n0011.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=1-23:44:03,energy=0,fs/disk=8085,mem=220965048K,pages=129502,vmem=237536324K|cpu=n0011.dori0,energy=n0011.dori0,fs/disk=n0011.dori0,mem=n0011.dori0,pages=n0011.dori0,vmem=n0011.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=1-23:44:03,energy=0,fs/disk=8085,mem=220965048K,pages=129502,vmem=237536324K|energy=0,fs/disk=214|energy=n0011.dori0,fs/disk=n0011.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14922420.extern|14922420.extern|extern||84K|n0011.dori0|0|84K|84K|n0011.dori0|0|84K|0|n0011.dori0|0|0|00:00:00|n0011.dori0|0|00:00:00|1|14|2-00:00:30|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0011.dori0|0|0.01M|0.00M|n0011.dori0|0|0.00M||billing=14,cpu=14,mem=288G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=n0011.dori0,energy=n0011.dori0,fs/disk=n0011.dori0,mem=n0011.dori0,pages=n0011.dori0,vmem=n0011.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=n0011.dori0,energy=n0011.dori0,fs/disk=n0011.dori0,mem=n0011.dori0,pages=n0011.dori0,vmem=n0011.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|energy=0,fs/disk=1|energy=n0011.dori0,fs/disk=n0011.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14922422|14922422|bowtie2|dori||||||||||||||||||14|15:44:46|COMPLETED|0:0||Unknown|Unknown|Unknown|288G|0|||||||||billing=14,cpu=14,mem=288G,node=1|billing=14,cpu=14,mem=288G,node=1||||||||||||||
14922422.batch|14922422.batch|batch||308373356K|n0019.dori0|0|308373356K|257138236K|n0019.dori0|0|257138236K|237911|n0019.dori0|0|237911|5-23:43:51|n0019.dori0|0|5-23:43:51|1|14|15:44:46|COMPLETED|0:0|5K|0|0|0||0|0.01M|n0019.dori0|0|0.01M|0.00M|n0019.dori0|0|0.00M||cpu=14,mem=288G,node=1|cpu=5-23:43:51,energy=0,fs/disk=8085,mem=257138236K,pages=237911,vmem=308373356K|cpu=5-23:43:51,energy=0,fs/disk=8085,mem=257138236K,pages=237911,vmem=308373356K|cpu=n0019.dori0,energy=n0019.dori0,fs/disk=n0019.dori0,mem=n0019.dori0,pages=n0019.dori0,vmem=n0019.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=5-23:43:51,energy=0,fs/disk=8085,mem=257138236K,pages=237911,vmem=308373356K|cpu=n0019.dori0,energy=n0019.dori0,fs/disk=n0019.dori0,mem=n0019.dori0,pages=n0019.dori0,vmem=n0019.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=5-23:43:51,energy=0,fs/disk=8085,mem=257138236K,pages=237911,vmem=308373356K|energy=0,fs/disk=214|energy=n0019.dori0,fs/disk=n0019.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14922422.extern|14922422.extern|extern||12K|n0019.dori0|0|12K|12K|n0019.dori0|0|12K|0|n0019.dori0|0|0|00:00:00|n0019.dori0|0|00:00:00|1|14|15:44:46|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0019.dori0|0|0.01M|0.00M|n0019.dori0|0|0.00M||billing=14,cpu=14,mem=288G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0019.dori0,energy=n0019.dori0,fs/disk=n0019.dori0,mem=n0019.dori0,pages=n0019.dori0,vmem=n0019.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0019.dori0,energy=n0019.dori0,fs/disk=n0019.dori0,mem=n0019.dori0,pages=n0019.dori0,vmem=n0019.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|energy=0,fs/disk=1|energy=n0019.dori0,fs/disk=n0019.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14922489|14922489|bbmap_skimmer|dori||||||||||||||||||14|04:00:07|FAILED|1:0||Unknown|Unknown|Unknown|388G|0|||||||||billing=14,cpu=14,mem=388G,node=1|billing=14,cpu=14,mem=388G,node=1||||||||||||||
14922489.batch|14922489.batch|batch||411798988K|n0010.dori0|0|411798988K|406471292K|n0010.dori0|0|406471292K|1842737|n0010.dori0|0|1842737|1-03:14:26|n0010.dori0|0|1-03:14:26|1|14|04:00:07|FAILED|1:0|34K|0|0|0||0|0.01M|n0010.dori0|0|0.01M|0.00M|n0010.dori0|0|0.00M||cpu=14,mem=388G,node=1|cpu=1-03:14:26,energy=0,fs/disk=8109,mem=406471292K,pages=1842737,vmem=411798988K|cpu=1-03:14:26,energy=0,fs/disk=8109,mem=406471292K,pages=1842737,vmem=411798988K|cpu=n0010.dori0,energy=n0010.dori0,fs/disk=n0010.dori0,mem=n0010.dori0,pages=n0010.dori0,vmem=n0010.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=1-03:14:26,energy=0,fs/disk=8109,mem=406471292K,pages=1842737,vmem=411798988K|cpu=n0010.dori0,energy=n0010.dori0,fs/disk=n0010.dori0,mem=n0010.dori0,pages=n0010.dori0,vmem=n0010.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=1-03:14:26,energy=0,fs/disk=8109,mem=406471292K,pages=1842737,vmem=411798988K|energy=0,fs/disk=214|energy=n0010.dori0,fs/disk=n0010.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14922489.extern|14922489.extern|extern||80K|n0010.dori0|0|80K|80K|n0010.dori0|0|80K|0|n0010.dori0|0|0|00:00:00|n0010.dori0|0|00:00:00|1|14|04:00:08|COMPLETED|0:0|3.50M|0|0|0||0|0.01M|n0010.dori0|0|0.01M|0.00M|n0010.dori0|0|0.00M||billing=14,cpu=14,mem=388G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=80K,pages=0,vmem=80K|cpu=00:00:00,energy=0,fs/disk=5329,mem=80K,pages=0,vmem=80K|cpu=n0010.dori0,energy=n0010.dori0,fs/disk=n0010.dori0,mem=n0010.dori0,pages=n0010.dori0,vmem=n0010.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=80K,pages=0,vmem=80K|cpu=n0010.dori0,energy=n0010.dori0,fs/disk=n0010.dori0,mem=n0010.dori0,pages=n0010.dori0,vmem=n0010.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=80K,pages=0,vmem=80K|energy=0,fs/disk=1|energy=n0010.dori0,fs/disk=n0010.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14922527|14922527|strobealign|dori||||||||||||||||||14|00:19:41|COMPLETED|0:0||Unknown|Unknown|Unknown|388G|0|||||||||billing=14,cpu=14,mem=388G,node=1|billing=14,cpu=14,mem=388G,node=1||||||||||||||
14922527.batch|14922527.batch|batch||394357844K|n0046.dori0|0|394357844K|388268296K|n0046.dori0|0|388268296K|83|n0046.dori0|0|83|01:15:42|n0046.dori0|0|01:15:42|1|14|00:19:41|COMPLETED|0:0|902K|0|0|0||0|0.01M|n0046.dori0|0|0.01M|0.00M|n0046.dori0|0|0.00M||cpu=14,mem=388G,node=1|cpu=01:15:42,energy=0,fs/disk=8101,mem=388268296K,pages=83,vmem=394357844K|cpu=01:15:42,energy=0,fs/disk=8101,mem=388268296K,pages=83,vmem=394357844K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=01:15:42,energy=0,fs/disk=8101,mem=388268296K,pages=83,vmem=394357844K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=01:15:42,energy=0,fs/disk=8101,mem=388268296K,pages=83,vmem=394357844K|energy=0,fs/disk=214|energy=n0046.dori0,fs/disk=n0046.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14922527.extern|14922527.extern|extern||28K|n0046.dori0|0|28K|28K|n0046.dori0|0|28K|0|n0046.dori0|0|0|00:00:00|n0046.dori0|0|00:00:00|1|14|00:19:41|COMPLETED|0:0|3.72M|0|0|0||0|0.01M|n0046.dori0|0|0.01M|0.00M|n0046.dori0|0|0.00M||billing=14,cpu=14,mem=388G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|energy=0,fs/disk=1|energy=n0046.dori0,fs/disk=n0046.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14923866|14923866|lexicmap|dori||||||||||||||||||14|04:23:17|COMPLETED|0:0||Unknown|Unknown|Unknown|388G|0|||||||||billing=14,cpu=14,mem=388G,node=1|billing=14,cpu=14,mem=388G,node=1||||||||||||||
14923866.batch|14923866.batch|batch||101241372K|n0020.dori0|0|101241372K|7100380K|n0020.dori0|0|7100380K|200|n0020.dori0|0|200|2-10:29:58|n0020.dori0|0|2-10:29:58|1|14|04:23:17|COMPLETED|0:0|0|0|0|0||0|0.01M|n0020.dori0|0|0.01M|0.00M|n0020.dori0|0|0.00M||cpu=14,mem=388G,node=1|cpu=2-10:29:58,energy=0,fs/disk=8089,mem=7100380K,pages=200,vmem=101241372K|cpu=2-10:29:58,energy=0,fs/disk=8089,mem=7100380K,pages=200,vmem=101241372K|cpu=n0020.dori0,energy=n0020.dori0,fs/disk=n0020.dori0,mem=n0020.dori0,pages=n0020.dori0,vmem=n0020.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=2-10:29:58,energy=0,fs/disk=8089,mem=7100380K,pages=200,vmem=101241372K|cpu=n0020.dori0,energy=n0020.dori0,fs/disk=n0020.dori0,mem=n0020.dori0,pages=n0020.dori0,vmem=n0020.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=2-10:29:58,energy=0,fs/disk=8089,mem=7100380K,pages=200,vmem=101241372K|energy=0,fs/disk=214|energy=n0020.dori0,fs/disk=n0020.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14923866.extern|14923866.extern|extern||20K|n0020.dori0|0|20K|20K|n0020.dori0|0|20K|0|n0020.dori0|0|0|00:00:00|n0020.dori0|0|00:00:00|1|14|04:23:18|COMPLETED|0:0|2.90M|0|0|0||0|0.01M|n0020.dori0|0|0.01M|0.00M|n0020.dori0|0|0.00M||billing=14,cpu=14,mem=388G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=20K,pages=0,vmem=20K|cpu=00:00:00,energy=0,fs/disk=5329,mem=20K,pages=0,vmem=20K|cpu=n0020.dori0,energy=n0020.dori0,fs/disk=n0020.dori0,mem=n0020.dori0,pages=n0020.dori0,vmem=n0020.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=20K,pages=0,vmem=20K|cpu=n0020.dori0,energy=n0020.dori0,fs/disk=n0020.dori0,mem=n0020.dori0,pages=n0020.dori0,vmem=n0020.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=20K,pages=0,vmem=20K|energy=0,fs/disk=1|energy=n0020.dori0,fs/disk=n0020.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14923867|14923867|vsearch|dori||||||||||||||||||14|17:04:29|CANCELLED by 91591|0:0||Unknown|Unknown|Unknown|388G||||||||||billing=14,cpu=14,mem=388G,node=1|billing=14,cpu=14,mem=388G,node=1||||||||||||||
14923867.batch|14923867.batch|batch||131397300K|n0046.dori0|0|131397300K|95466952K|n0046.dori0|0|95466952K|89|n0046.dori0|0|89|9-14:06:58|n0046.dori0|0|9-14:06:58|1|14|17:04:30|CANCELLED|0:15|4K|0|0|0||0|0.01M|n0046.dori0|0|0.01M|0.00M|n0046.dori0|0|0.00M||cpu=14,mem=388G,node=1|cpu=9-14:06:58,energy=0,fs/disk=8085,mem=95466952K,pages=89,vmem=131397300K|cpu=9-14:06:58,energy=0,fs/disk=8085,mem=95466952K,pages=89,vmem=131397300K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=9-14:06:58,energy=0,fs/disk=8085,mem=95466952K,pages=89,vmem=131397300K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=9-14:06:58,energy=0,fs/disk=8085,mem=95466952K,pages=89,vmem=131397300K|energy=0,fs/disk=214|energy=n0046.dori0,fs/disk=n0046.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14923867.extern|14923867.extern|extern||24K|n0046.dori0|0|24K|24K|n0046.dori0|0|24K|0|n0046.dori0|0|0|00:00:00|n0046.dori0|0|00:00:00|1|14|17:04:29|COMPLETED|0:0|3.71M|0|0|0||0|0.01M|n0046.dori0|0|0.01M|0.00M|n0046.dori0|0|0.00M||billing=14,cpu=14,mem=388G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=24K,pages=0,vmem=24K|cpu=00:00:00,energy=0,fs/disk=5329,mem=24K,pages=0,vmem=24K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=24K,pages=0,vmem=24K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=24K,pages=0,vmem=24K|energy=0,fs/disk=1|energy=n0046.dori0,fs/disk=n0046.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14928592|14928592|vsearch|dori||||||||||||||||||14|00:19:54|CANCELLED by 91591|0:0||Unknown|Unknown|Unknown|288G||||||||||billing=14,cpu=14,mem=288G,node=1|billing=14,cpu=14,mem=288G,node=1||||||||||||||
14928592.batch|14928592.batch|batch||103381900K|n0056.dori0|0|103381900K|60184376K|n0056.dori0|0|60184376K|87|n0056.dori0|0|87|02:38:05|n0056.dori0|0|02:38:05|1|14|00:20:02|CANCELLED|0:15|93K|0|0|0||0|0.01M|n0056.dori0|0|0.01M|0.00M|n0056.dori0|0|0.00M||cpu=14,mem=288G,node=1|cpu=02:38:05,energy=0,fs/disk=8085,mem=60184376K,pages=87,vmem=103381900K|cpu=02:38:05,energy=0,fs/disk=8085,mem=60184376K,pages=87,vmem=103381900K|cpu=n0056.dori0,energy=n0056.dori0,fs/disk=n0056.dori0,mem=n0056.dori0,pages=n0056.dori0,vmem=n0056.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=02:38:05,energy=0,fs/disk=8085,mem=60184376K,pages=87,vmem=103381900K|cpu=n0056.dori0,energy=n0056.dori0,fs/disk=n0056.dori0,mem=n0056.dori0,pages=n0056.dori0,vmem=n0056.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=02:38:05,energy=0,fs/disk=8085,mem=60184376K,pages=87,vmem=103381900K|energy=0,fs/disk=214|energy=n0056.dori0,fs/disk=n0056.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14928592.extern|14928592.extern|extern||28K|n0056.dori0|0|28K|28K|n0056.dori0|0|28K|0|n0056.dori0|0|0|00:00:00|n0056.dori0|0|00:00:00|1|14|00:19:56|COMPLETED|0:0|3.72M|0|0|0||0|0.01M|n0056.dori0|0|0.01M|0.00M|n0056.dori0|0|0.00M||billing=14,cpu=14,mem=288G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=n0056.dori0,energy=n0056.dori0,fs/disk=n0056.dori0,mem=n0056.dori0,pages=n0056.dori0,vmem=n0056.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=n0056.dori0,energy=n0056.dori0,fs/disk=n0056.dori0,mem=n0056.dori0,pages=n0056.dori0,vmem=n0056.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|energy=0,fs/disk=1|energy=n0056.dori0,fs/disk=n0056.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14928594|14928594|bowtie2|dori||||||||||||||||||14|00:06:53|COMPLETED|0:0||Unknown|Unknown|Unknown|388G|0|||||||||billing=14,cpu=14,mem=388G,node=1|billing=14,cpu=14,mem=388G,node=1||||||||||||||
14928594.batch|14928594.batch|batch||252087096K|n0046.dori0|0|252087096K|139584196K|n0046.dori0|0|139584196K|43|n0046.dori0|0|43|00:33:58|n0046.dori0|0|00:33:58|1|14|00:06:53|COMPLETED|0:0|1.61M|0|0|0||0|0.01M|n0046.dori0|0|0.01M|0.00M|n0046.dori0|0|0.00M||cpu=14,mem=388G,node=1|cpu=00:33:58,energy=0,fs/disk=8085,mem=139584196K,pages=43,vmem=252087096K|cpu=00:33:58,energy=0,fs/disk=8085,mem=139584196K,pages=43,vmem=252087096K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:33:58,energy=0,fs/disk=8085,mem=139584196K,pages=43,vmem=252087096K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:33:58,energy=0,fs/disk=8085,mem=139584196K,pages=43,vmem=252087096K|energy=0,fs/disk=214|energy=n0046.dori0,fs/disk=n0046.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14928594.extern|14928594.extern|extern||64K|n0046.dori0|0|64K|64K|n0046.dori0|0|64K|0|n0046.dori0|0|0|00:00:00|n0046.dori0|0|00:00:00|1|14|00:06:53|COMPLETED|0:0|0|0|0|0||0|0.01M|n0046.dori0|0|0.01M|0.00M|n0046.dori0|0|0.00M||billing=14,cpu=14,mem=388G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=64K,pages=0,vmem=64K|cpu=00:00:00,energy=0,fs/disk=5329,mem=64K,pages=0,vmem=64K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=64K,pages=0,vmem=64K|cpu=n0046.dori0,energy=n0046.dori0,fs/disk=n0046.dori0,mem=n0046.dori0,pages=n0046.dori0,vmem=n0046.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=64K,pages=0,vmem=64K|energy=0,fs/disk=1|energy=n0046.dori0,fs/disk=n0046.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14928697|14928697|vsearch|dori||||||||||||||||||14|1-15:00:39|FAILED|1:0||Unknown|Unknown|Unknown|288G|0|||||||||billing=14,cpu=14,mem=288G,node=1|billing=14,cpu=14,mem=288G,node=1||||||||||||||
14928697.batch|14928697.batch|batch||137231588K|n0035.dori0|0|137231588K|116428760K|n0035.dori0|0|116428760K|29|n0035.dori0|0|29|22-03:26:31|n0035.dori0|0|22-03:26:31|1|14|1-15:00:39|FAILED|1:0|0|0|0|0||0|0.01M|n0035.dori0|0|0.01M|0.00M|n0035.dori0|0|0.00M||cpu=14,mem=288G,node=1|cpu=22-03:26:31,energy=0,fs/disk=8085,mem=116428760K,pages=29,vmem=137231588K|cpu=22-03:26:31,energy=0,fs/disk=8085,mem=116428760K,pages=29,vmem=137231588K|cpu=n0035.dori0,energy=n0035.dori0,fs/disk=n0035.dori0,mem=n0035.dori0,pages=n0035.dori0,vmem=n0035.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=22-03:26:31,energy=0,fs/disk=8085,mem=116428760K,pages=29,vmem=137231588K|cpu=n0035.dori0,energy=n0035.dori0,fs/disk=n0035.dori0,mem=n0035.dori0,pages=n0035.dori0,vmem=n0035.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=22-03:26:31,energy=0,fs/disk=8085,mem=116428760K,pages=29,vmem=137231588K|energy=0,fs/disk=214|energy=n0035.dori0,fs/disk=n0035.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14928697.extern|14928697.extern|extern||56K|n0035.dori0|0|56K|56K|n0035.dori0|0|56K|0|n0035.dori0|0|0|00:00:00|n0035.dori0|0|00:00:00|1|14|1-15:00:40|COMPLETED|0:0|0|0|0|0||0|0.01M|n0035.dori0|0|0.01M|0.00M|n0035.dori0|0|0.00M||billing=14,cpu=14,mem=288G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=56K,pages=0,vmem=56K|cpu=00:00:00,energy=0,fs/disk=5329,mem=56K,pages=0,vmem=56K|cpu=n0035.dori0,energy=n0035.dori0,fs/disk=n0035.dori0,mem=n0035.dori0,pages=n0035.dori0,vmem=n0035.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=56K,pages=0,vmem=56K|cpu=n0035.dori0,energy=n0035.dori0,fs/disk=n0035.dori0,mem=n0035.dori0,pages=n0035.dori0,vmem=n0035.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=56K,pages=0,vmem=56K|energy=0,fs/disk=1|energy=n0035.dori0,fs/disk=n0035.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14930854|14930854|bbmap_skimmer|dori||||||||||||||||||14|00:14:02|OUT_OF_MEMORY|0:125||Unknown|Unknown|Unknown|388G|0|||||||||billing=14,cpu=14,mem=388G,node=1|billing=14,cpu=14,mem=388G,node=1||||||||||||||
14930854.batch|14930854.batch|batch||409180144K|n0050.dori0|0|409180144K|408989572K|n0050.dori0|0|408989572K|83695|n0050.dori0|0|83695|00:37:26|n0050.dori0|0|00:37:26|1|14|00:14:02|OUT_OF_MEMORY|0:125|881K|0|0|0||0|0.01M|n0050.dori0|0|0.01M|0.00M|n0050.dori0|0|0.00M||cpu=14,mem=388G,node=1|cpu=00:37:26,energy=0,fs/disk=8109,mem=408989572K,pages=83695,vmem=409180144K|cpu=00:37:26,energy=0,fs/disk=8109,mem=408989572K,pages=83695,vmem=409180144K|cpu=n0050.dori0,energy=n0050.dori0,fs/disk=n0050.dori0,mem=n0050.dori0,pages=n0050.dori0,vmem=n0050.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:37:26,energy=0,fs/disk=8109,mem=408989572K,pages=83695,vmem=409180144K|cpu=n0050.dori0,energy=n0050.dori0,fs/disk=n0050.dori0,mem=n0050.dori0,pages=n0050.dori0,vmem=n0050.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:37:26,energy=0,fs/disk=8109,mem=408989572K,pages=83695,vmem=409180144K|energy=0,fs/disk=214|energy=n0050.dori0,fs/disk=n0050.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
